"","Province.State","Country.Region","Lat","Long","date","cases","type"
"42303","","New Zealand",-40.9006,174.886,2020-01-28,0,"recovered"
"42304","","New Zealand",-40.9006,174.886,2020-01-29,0,"recovered"
"42305","","New Zealand",-40.9006,174.886,2020-01-30,0,"recovered"
"42306","","New Zealand",-40.9006,174.886,2020-01-31,0,"recovered"
"42307","","New Zealand",-40.9006,174.886,2020-02-01,0,"recovered"
"42308","","New Zealand",-40.9006,174.886,2020-02-02,0,"recovered"
"42309","","New Zealand",-40.9006,174.886,2020-02-03,0,"recovered"
"42310","","New Zealand",-40.9006,174.886,2020-02-04,0,"recovered"
"42311","","New Zealand",-40.9006,174.886,2020-02-05,0,"recovered"
"42312","","New Zealand",-40.9006,174.886,2020-02-06,0,"recovered"
"42313","","New Zealand",-40.9006,174.886,2020-02-07,0,"recovered"
"42314","","New Zealand",-40.9006,174.886,2020-02-08,0,"recovered"
"42315","","New Zealand",-40.9006,174.886,2020-02-09,0,"recovered"
"42316","","New Zealand",-40.9006,174.886,2020-02-10,0,"recovered"
"42317","","New Zealand",-40.9006,174.886,2020-02-11,0,"recovered"
"42318","","New Zealand",-40.9006,174.886,2020-02-12,0,"recovered"
"42319","","New Zealand",-40.9006,174.886,2020-02-13,0,"recovered"
"42320","","New Zealand",-40.9006,174.886,2020-02-14,0,"recovered"
"42321","","New Zealand",-40.9006,174.886,2020-02-15,0,"recovered"
"42322","","New Zealand",-40.9006,174.886,2020-02-16,0,"recovered"
"42323","","New Zealand",-40.9006,174.886,2020-02-17,0,"recovered"
"42324","","New Zealand",-40.9006,174.886,2020-02-18,0,"recovered"
"42325","","New Zealand",-40.9006,174.886,2020-02-19,0,"recovered"
"42326","","New Zealand",-40.9006,174.886,2020-02-20,0,"recovered"
"42327","","New Zealand",-40.9006,174.886,2020-02-21,0,"recovered"
"42328","","New Zealand",-40.9006,174.886,2020-02-22,0,"recovered"
"42329","","New Zealand",-40.9006,174.886,2020-02-23,0,"recovered"
"42330","","New Zealand",-40.9006,174.886,2020-02-24,0,"recovered"
"42331","","New Zealand",-40.9006,174.886,2020-02-25,0,"recovered"
"42332","","New Zealand",-40.9006,174.886,2020-02-26,0,"recovered"
"42333","","New Zealand",-40.9006,174.886,2020-02-27,0,"recovered"
"42334","","New Zealand",-40.9006,174.886,2020-02-28,0,"recovered"
"42335","","New Zealand",-40.9006,174.886,2020-02-29,0,"recovered"
"42336","","New Zealand",-40.9006,174.886,2020-03-01,0,"recovered"
"42337","","New Zealand",-40.9006,174.886,2020-03-02,0,"recovered"
"42338","","New Zealand",-40.9006,174.886,2020-03-03,0,"recovered"
"42339","","New Zealand",-40.9006,174.886,2020-03-04,0,"recovered"
"42340","","New Zealand",-40.9006,174.886,2020-03-05,0,"recovered"
"42341","","New Zealand",-40.9006,174.886,2020-03-06,0,"recovered"
"42342","","New Zealand",-40.9006,174.886,2020-03-07,0,"recovered"
"42343","","New Zealand",-40.9006,174.886,2020-03-08,0,"recovered"
"42344","","New Zealand",-40.9006,174.886,2020-03-09,0,"recovered"
"42345","","New Zealand",-40.9006,174.886,2020-03-10,0,"recovered"
"42346","","New Zealand",-40.9006,174.886,2020-03-11,0,"recovered"
"42347","","New Zealand",-40.9006,174.886,2020-03-12,0,"recovered"
"42348","","New Zealand",-40.9006,174.886,2020-03-13,0,"recovered"
"42349","","New Zealand",-40.9006,174.886,2020-03-14,0,"recovered"
"42350","","New Zealand",-40.9006,174.886,2020-03-15,0,"recovered"
"42351","","New Zealand",-40.9006,174.886,2020-03-16,0,"recovered"
"42352","","New Zealand",-40.9006,174.886,2020-03-17,0,"recovered"
"42353","","New Zealand",-40.9006,174.886,2020-03-18,0,"recovered"
"42354","","New Zealand",-40.9006,174.886,2020-03-19,0,"recovered"
"42355","","New Zealand",-40.9006,174.886,2020-03-20,0,"recovered"
"42356","","New Zealand",-40.9006,174.886,2020-03-21,0,"recovered"
"42357","","New Zealand",-40.9006,174.886,2020-03-22,0,"recovered"
"42358","","New Zealand",-40.9006,174.886,2020-03-23,0,"recovered"
"42359","","New Zealand",-40.9006,174.886,2020-03-24,12,"recovered"
"42360","","New Zealand",-40.9006,174.886,2020-03-25,10,"recovered"
"42361","","New Zealand",-40.9006,174.886,2020-03-26,5,"recovered"
"42362","","New Zealand",-40.9006,174.886,2020-03-27,10,"recovered"
"42363","","New Zealand",-40.9006,174.886,2020-03-28,13,"recovered"
"42364","","New Zealand",-40.9006,174.886,2020-03-29,6,"recovered"
"42365","","Nicaragua",12.8654,-85.2072,2020-01-22,0,"recovered"
"42366","","Nicaragua",12.8654,-85.2072,2020-01-23,0,"recovered"
"42367","","Nicaragua",12.8654,-85.2072,2020-01-24,0,"recovered"
"42368","","Nicaragua",12.8654,-85.2072,2020-01-25,0,"recovered"
"42369","","Nicaragua",12.8654,-85.2072,2020-01-26,0,"recovered"
"42370","","Nicaragua",12.8654,-85.2072,2020-01-27,0,"recovered"
"42371","","Nicaragua",12.8654,-85.2072,2020-01-28,0,"recovered"
"42372","","Nicaragua",12.8654,-85.2072,2020-01-29,0,"recovered"
"42373","","Nicaragua",12.8654,-85.2072,2020-01-30,0,"recovered"
"42374","","Nicaragua",12.8654,-85.2072,2020-01-31,0,"recovered"
"42375","","Nicaragua",12.8654,-85.2072,2020-02-01,0,"recovered"
"42376","","Nicaragua",12.8654,-85.2072,2020-02-02,0,"recovered"
"42377","","Nicaragua",12.8654,-85.2072,2020-02-03,0,"recovered"
"42378","","Nicaragua",12.8654,-85.2072,2020-02-04,0,"recovered"
"42379","","Nicaragua",12.8654,-85.2072,2020-02-05,0,"recovered"
"42380","","Nicaragua",12.8654,-85.2072,2020-02-06,0,"recovered"
"42381","","Nicaragua",12.8654,-85.2072,2020-02-07,0,"recovered"
"42382","","Nicaragua",12.8654,-85.2072,2020-02-08,0,"recovered"
"42383","","Nicaragua",12.8654,-85.2072,2020-02-09,0,"recovered"
"42384","","Nicaragua",12.8654,-85.2072,2020-02-10,0,"recovered"
"42385","","Nicaragua",12.8654,-85.2072,2020-02-11,0,"recovered"
"42386","","Nicaragua",12.8654,-85.2072,2020-02-12,0,"recovered"
"42387","","Nicaragua",12.8654,-85.2072,2020-02-13,0,"recovered"
"42388","","Nicaragua",12.8654,-85.2072,2020-02-14,0,"recovered"
"42389","","Nicaragua",12.8654,-85.2072,2020-02-15,0,"recovered"
"42390","","Nicaragua",12.8654,-85.2072,2020-02-16,0,"recovered"
"42391","","Nicaragua",12.8654,-85.2072,2020-02-17,0,"recovered"
"42392","","Nicaragua",12.8654,-85.2072,2020-02-18,0,"recovered"
"42393","","Nicaragua",12.8654,-85.2072,2020-02-19,0,"recovered"
"42394","","Nicaragua",12.8654,-85.2072,2020-02-20,0,"recovered"
"42395","","Nicaragua",12.8654,-85.2072,2020-02-21,0,"recovered"
"42396","","Nicaragua",12.8654,-85.2072,2020-02-22,0,"recovered"
"42397","","Nicaragua",12.8654,-85.2072,2020-02-23,0,"recovered"
"42398","","Nicaragua",12.8654,-85.2072,2020-02-24,0,"recovered"
"42399","","Nicaragua",12.8654,-85.2072,2020-02-25,0,"recovered"
"42400","","Nicaragua",12.8654,-85.2072,2020-02-26,0,"recovered"
"42401","","Nicaragua",12.8654,-85.2072,2020-02-27,0,"recovered"
"42402","","Nicaragua",12.8654,-85.2072,2020-02-28,0,"recovered"
"42403","","Nicaragua",12.8654,-85.2072,2020-02-29,0,"recovered"
"42404","","Nicaragua",12.8654,-85.2072,2020-03-01,0,"recovered"
"42405","","Nicaragua",12.8654,-85.2072,2020-03-02,0,"recovered"
"42406","","Nicaragua",12.8654,-85.2072,2020-03-03,0,"recovered"
"42407","","Nicaragua",12.8654,-85.2072,2020-03-04,0,"recovered"
"42408","","Nicaragua",12.8654,-85.2072,2020-03-05,0,"recovered"
"42409","","Nicaragua",12.8654,-85.2072,2020-03-06,0,"recovered"
"42410","","Nicaragua",12.8654,-85.2072,2020-03-07,0,"recovered"
"42411","","Nicaragua",12.8654,-85.2072,2020-03-08,0,"recovered"
"42412","","Nicaragua",12.8654,-85.2072,2020-03-09,0,"recovered"
"42413","","Nicaragua",12.8654,-85.2072,2020-03-10,0,"recovered"
"42414","","Nicaragua",12.8654,-85.2072,2020-03-11,0,"recovered"
"42415","","Nicaragua",12.8654,-85.2072,2020-03-12,0,"recovered"
"42416","","Nicaragua",12.8654,-85.2072,2020-03-13,0,"recovered"
"42417","","Nicaragua",12.8654,-85.2072,2020-03-14,0,"recovered"
"42418","","Nicaragua",12.8654,-85.2072,2020-03-15,0,"recovered"
"42419","","Nicaragua",12.8654,-85.2072,2020-03-16,0,"recovered"
"42420","","Nicaragua",12.8654,-85.2072,2020-03-17,0,"recovered"
"42421","","Nicaragua",12.8654,-85.2072,2020-03-18,0,"recovered"
"42422","","Nicaragua",12.8654,-85.2072,2020-03-19,0,"recovered"
"42423","","Nicaragua",12.8654,-85.2072,2020-03-20,0,"recovered"
"42424","","Nicaragua",12.8654,-85.2072,2020-03-21,0,"recovered"
"42425","","Nicaragua",12.8654,-85.2072,2020-03-22,0,"recovered"
"42426","","Nicaragua",12.8654,-85.2072,2020-03-23,0,"recovered"
"42427","","Nicaragua",12.8654,-85.2072,2020-03-24,0,"recovered"
"42428","","Nicaragua",12.8654,-85.2072,2020-03-25,0,"recovered"
"42429","","Nicaragua",12.8654,-85.2072,2020-03-26,0,"recovered"
"42430","","Nicaragua",12.8654,-85.2072,2020-03-27,0,"recovered"
"42431","","Nicaragua",12.8654,-85.2072,2020-03-28,0,"recovered"
"42432","","Nicaragua",12.8654,-85.2072,2020-03-29,0,"recovered"
"42433","","Niger",17.6078,8.0817,2020-01-22,0,"recovered"
"42434","","Niger",17.6078,8.0817,2020-01-23,0,"recovered"
"42435","","Niger",17.6078,8.0817,2020-01-24,0,"recovered"
"42436","","Niger",17.6078,8.0817,2020-01-25,0,"recovered"
"42437","","Niger",17.6078,8.0817,2020-01-26,0,"recovered"
"42438","","Niger",17.6078,8.0817,2020-01-27,0,"recovered"
"42439","","Niger",17.6078,8.0817,2020-01-28,0,"recovered"
"42440","","Niger",17.6078,8.0817,2020-01-29,0,"recovered"
"42441","","Niger",17.6078,8.0817,2020-01-30,0,"recovered"
"42442","","Niger",17.6078,8.0817,2020-01-31,0,"recovered"
"42443","","Niger",17.6078,8.0817,2020-02-01,0,"recovered"
"42444","","Niger",17.6078,8.0817,2020-02-02,0,"recovered"
"42445","","Niger",17.6078,8.0817,2020-02-03,0,"recovered"
"42446","","Niger",17.6078,8.0817,2020-02-04,0,"recovered"
"42447","","Niger",17.6078,8.0817,2020-02-05,0,"recovered"
"42448","","Niger",17.6078,8.0817,2020-02-06,0,"recovered"
"42449","","Niger",17.6078,8.0817,2020-02-07,0,"recovered"
"42450","","Niger",17.6078,8.0817,2020-02-08,0,"recovered"
"42451","","Niger",17.6078,8.0817,2020-02-09,0,"recovered"
"42452","","Niger",17.6078,8.0817,2020-02-10,0,"recovered"
"42453","","Niger",17.6078,8.0817,2020-02-11,0,"recovered"
"42454","","Niger",17.6078,8.0817,2020-02-12,0,"recovered"
"42455","","Niger",17.6078,8.0817,2020-02-13,0,"recovered"
"42456","","Niger",17.6078,8.0817,2020-02-14,0,"recovered"
"42457","","Niger",17.6078,8.0817,2020-02-15,0,"recovered"
"42458","","Niger",17.6078,8.0817,2020-02-16,0,"recovered"
"42459","","Niger",17.6078,8.0817,2020-02-17,0,"recovered"
"42460","","Niger",17.6078,8.0817,2020-02-18,0,"recovered"
"42461","","Niger",17.6078,8.0817,2020-02-19,0,"recovered"
"42462","","Niger",17.6078,8.0817,2020-02-20,0,"recovered"
"42463","","Niger",17.6078,8.0817,2020-02-21,0,"recovered"
"42464","","Niger",17.6078,8.0817,2020-02-22,0,"recovered"
"42465","","Niger",17.6078,8.0817,2020-02-23,0,"recovered"
"42466","","Niger",17.6078,8.0817,2020-02-24,0,"recovered"
"42467","","Niger",17.6078,8.0817,2020-02-25,0,"recovered"
"42468","","Niger",17.6078,8.0817,2020-02-26,0,"recovered"
"42469","","Niger",17.6078,8.0817,2020-02-27,0,"recovered"
"42470","","Niger",17.6078,8.0817,2020-02-28,0,"recovered"
"42471","","Niger",17.6078,8.0817,2020-02-29,0,"recovered"
"42472","","Niger",17.6078,8.0817,2020-03-01,0,"recovered"
"42473","","Niger",17.6078,8.0817,2020-03-02,0,"recovered"
"42474","","Niger",17.6078,8.0817,2020-03-03,0,"recovered"
"42475","","Niger",17.6078,8.0817,2020-03-04,0,"recovered"
"42476","","Niger",17.6078,8.0817,2020-03-05,0,"recovered"
"42477","","Niger",17.6078,8.0817,2020-03-06,0,"recovered"
"42478","","Niger",17.6078,8.0817,2020-03-07,0,"recovered"
"42479","","Niger",17.6078,8.0817,2020-03-08,0,"recovered"
"42480","","Niger",17.6078,8.0817,2020-03-09,0,"recovered"
"42481","","Niger",17.6078,8.0817,2020-03-10,0,"recovered"
"42482","","Niger",17.6078,8.0817,2020-03-11,0,"recovered"
"42483","","Niger",17.6078,8.0817,2020-03-12,0,"recovered"
"42484","","Niger",17.6078,8.0817,2020-03-13,0,"recovered"
"42485","","Niger",17.6078,8.0817,2020-03-14,0,"recovered"
"42486","","Niger",17.6078,8.0817,2020-03-15,0,"recovered"
"42487","","Niger",17.6078,8.0817,2020-03-16,0,"recovered"
"42488","","Niger",17.6078,8.0817,2020-03-17,0,"recovered"
"42489","","Niger",17.6078,8.0817,2020-03-18,0,"recovered"
"42490","","Niger",17.6078,8.0817,2020-03-19,0,"recovered"
"42491","","Niger",17.6078,8.0817,2020-03-20,0,"recovered"
"42492","","Niger",17.6078,8.0817,2020-03-21,0,"recovered"
"42493","","Niger",17.6078,8.0817,2020-03-22,0,"recovered"
"42494","","Niger",17.6078,8.0817,2020-03-23,0,"recovered"
"42495","","Niger",17.6078,8.0817,2020-03-24,0,"recovered"
"42496","","Niger",17.6078,8.0817,2020-03-25,0,"recovered"
"42497","","Niger",17.6078,8.0817,2020-03-26,0,"recovered"
"42498","","Niger",17.6078,8.0817,2020-03-27,0,"recovered"
"42499","","Niger",17.6078,8.0817,2020-03-28,0,"recovered"
"42500","","Niger",17.6078,8.0817,2020-03-29,0,"recovered"
"42501","","Nigeria",9.082,8.6753,2020-01-22,0,"recovered"
"42502","","Nigeria",9.082,8.6753,2020-01-23,0,"recovered"
"42503","","Nigeria",9.082,8.6753,2020-01-24,0,"recovered"
"42504","","Nigeria",9.082,8.6753,2020-01-25,0,"recovered"
"42505","","Nigeria",9.082,8.6753,2020-01-26,0,"recovered"
"42506","","Nigeria",9.082,8.6753,2020-01-27,0,"recovered"
"42507","","Nigeria",9.082,8.6753,2020-01-28,0,"recovered"
"42508","","Nigeria",9.082,8.6753,2020-01-29,0,"recovered"
"42509","","Nigeria",9.082,8.6753,2020-01-30,0,"recovered"
"42510","","Nigeria",9.082,8.6753,2020-01-31,0,"recovered"
"42511","","Nigeria",9.082,8.6753,2020-02-01,0,"recovered"
"42512","","Nigeria",9.082,8.6753,2020-02-02,0,"recovered"
"42513","","Nigeria",9.082,8.6753,2020-02-03,0,"recovered"
"42514","","Nigeria",9.082,8.6753,2020-02-04,0,"recovered"
"42515","","Nigeria",9.082,8.6753,2020-02-05,0,"recovered"
"42516","","Nigeria",9.082,8.6753,2020-02-06,0,"recovered"
"42517","","Nigeria",9.082,8.6753,2020-02-07,0,"recovered"
"42518","","Nigeria",9.082,8.6753,2020-02-08,0,"recovered"
"42519","","Nigeria",9.082,8.6753,2020-02-09,0,"recovered"
"42520","","Nigeria",9.082,8.6753,2020-02-10,0,"recovered"
"42521","","Nigeria",9.082,8.6753,2020-02-11,0,"recovered"
"42522","","Nigeria",9.082,8.6753,2020-02-12,0,"recovered"
"42523","","Nigeria",9.082,8.6753,2020-02-13,0,"recovered"
"42524","","Nigeria",9.082,8.6753,2020-02-14,0,"recovered"
"42525","","Nigeria",9.082,8.6753,2020-02-15,0,"recovered"
"42526","","Nigeria",9.082,8.6753,2020-02-16,0,"recovered"
"42527","","Nigeria",9.082,8.6753,2020-02-17,0,"recovered"
"42528","","Nigeria",9.082,8.6753,2020-02-18,0,"recovered"
"42529","","Nigeria",9.082,8.6753,2020-02-19,0,"recovered"
"42530","","Nigeria",9.082,8.6753,2020-02-20,0,"recovered"
"42531","","Nigeria",9.082,8.6753,2020-02-21,0,"recovered"
"42532","","Nigeria",9.082,8.6753,2020-02-22,0,"recovered"
"42533","","Nigeria",9.082,8.6753,2020-02-23,0,"recovered"
"42534","","Nigeria",9.082,8.6753,2020-02-24,0,"recovered"
"42535","","Nigeria",9.082,8.6753,2020-02-25,0,"recovered"
"42536","","Nigeria",9.082,8.6753,2020-02-26,0,"recovered"
"42537","","Nigeria",9.082,8.6753,2020-02-27,0,"recovered"
"42538","","Nigeria",9.082,8.6753,2020-02-28,0,"recovered"
"42539","","Nigeria",9.082,8.6753,2020-02-29,0,"recovered"
"42540","","Nigeria",9.082,8.6753,2020-03-01,0,"recovered"
"42541","","Nigeria",9.082,8.6753,2020-03-02,0,"recovered"
"42542","","Nigeria",9.082,8.6753,2020-03-03,0,"recovered"
"42543","","Nigeria",9.082,8.6753,2020-03-04,0,"recovered"
"42544","","Nigeria",9.082,8.6753,2020-03-05,0,"recovered"
"42545","","Nigeria",9.082,8.6753,2020-03-06,0,"recovered"
"42546","","Nigeria",9.082,8.6753,2020-03-07,0,"recovered"
"42547","","Nigeria",9.082,8.6753,2020-03-08,0,"recovered"
"42548","","Nigeria",9.082,8.6753,2020-03-09,0,"recovered"
"42549","","Nigeria",9.082,8.6753,2020-03-10,0,"recovered"
"42550","","Nigeria",9.082,8.6753,2020-03-11,0,"recovered"
"42551","","Nigeria",9.082,8.6753,2020-03-12,0,"recovered"
"42552","","Nigeria",9.082,8.6753,2020-03-13,0,"recovered"
"42553","","Nigeria",9.082,8.6753,2020-03-14,0,"recovered"
"42554","","Nigeria",9.082,8.6753,2020-03-15,0,"recovered"
"42555","","Nigeria",9.082,8.6753,2020-03-16,0,"recovered"
"42556","","Nigeria",9.082,8.6753,2020-03-17,0,"recovered"
"42557","","Nigeria",9.082,8.6753,2020-03-18,1,"recovered"
"42558","","Nigeria",9.082,8.6753,2020-03-19,0,"recovered"
"42559","","Nigeria",9.082,8.6753,2020-03-20,0,"recovered"
"42560","","Nigeria",9.082,8.6753,2020-03-21,0,"recovered"
"42561","","Nigeria",9.082,8.6753,2020-03-22,1,"recovered"
"42562","","Nigeria",9.082,8.6753,2020-03-23,0,"recovered"
"42563","","Nigeria",9.082,8.6753,2020-03-24,0,"recovered"
"42564","","Nigeria",9.082,8.6753,2020-03-25,0,"recovered"
"42565","","Nigeria",9.082,8.6753,2020-03-26,0,"recovered"
"42566","","Nigeria",9.082,8.6753,2020-03-27,1,"recovered"
"42567","","Nigeria",9.082,8.6753,2020-03-28,0,"recovered"
"42568","","Nigeria",9.082,8.6753,2020-03-29,0,"recovered"
"42569","","North Macedonia",41.6086,21.7453,2020-01-22,0,"recovered"
"42570","","North Macedonia",41.6086,21.7453,2020-01-23,0,"recovered"
"42571","","North Macedonia",41.6086,21.7453,2020-01-24,0,"recovered"
"42572","","North Macedonia",41.6086,21.7453,2020-01-25,0,"recovered"
"42573","","North Macedonia",41.6086,21.7453,2020-01-26,0,"recovered"
"42574","","North Macedonia",41.6086,21.7453,2020-01-27,0,"recovered"
"42575","","North Macedonia",41.6086,21.7453,2020-01-28,0,"recovered"
"42576","","North Macedonia",41.6086,21.7453,2020-01-29,0,"recovered"
"42577","","North Macedonia",41.6086,21.7453,2020-01-30,0,"recovered"
"42578","","North Macedonia",41.6086,21.7453,2020-01-31,0,"recovered"
"42579","","North Macedonia",41.6086,21.7453,2020-02-01,0,"recovered"
"42580","","North Macedonia",41.6086,21.7453,2020-02-02,0,"recovered"
"42581","","North Macedonia",41.6086,21.7453,2020-02-03,0,"recovered"
"42582","","North Macedonia",41.6086,21.7453,2020-02-04,0,"recovered"
"42583","","North Macedonia",41.6086,21.7453,2020-02-05,0,"recovered"
"42584","","North Macedonia",41.6086,21.7453,2020-02-06,0,"recovered"
"42585","","North Macedonia",41.6086,21.7453,2020-02-07,0,"recovered"
"42586","","North Macedonia",41.6086,21.7453,2020-02-08,0,"recovered"
"42587","","North Macedonia",41.6086,21.7453,2020-02-09,0,"recovered"
"42588","","North Macedonia",41.6086,21.7453,2020-02-10,0,"recovered"
"42589","","North Macedonia",41.6086,21.7453,2020-02-11,0,"recovered"
"42590","","North Macedonia",41.6086,21.7453,2020-02-12,0,"recovered"
"42591","","North Macedonia",41.6086,21.7453,2020-02-13,0,"recovered"
"42592","","North Macedonia",41.6086,21.7453,2020-02-14,0,"recovered"
"42593","","North Macedonia",41.6086,21.7453,2020-02-15,0,"recovered"
"42594","","North Macedonia",41.6086,21.7453,2020-02-16,0,"recovered"
"42595","","North Macedonia",41.6086,21.7453,2020-02-17,0,"recovered"
"42596","","North Macedonia",41.6086,21.7453,2020-02-18,0,"recovered"
"42597","","North Macedonia",41.6086,21.7453,2020-02-19,0,"recovered"
"42598","","North Macedonia",41.6086,21.7453,2020-02-20,0,"recovered"
"42599","","North Macedonia",41.6086,21.7453,2020-02-21,0,"recovered"
"42600","","North Macedonia",41.6086,21.7453,2020-02-22,0,"recovered"
"42601","","North Macedonia",41.6086,21.7453,2020-02-23,0,"recovered"
"42602","","North Macedonia",41.6086,21.7453,2020-02-24,0,"recovered"
"42603","","North Macedonia",41.6086,21.7453,2020-02-25,0,"recovered"
"42604","","North Macedonia",41.6086,21.7453,2020-02-26,0,"recovered"
"42605","","North Macedonia",41.6086,21.7453,2020-02-27,0,"recovered"
"42606","","North Macedonia",41.6086,21.7453,2020-02-28,0,"recovered"
"42607","","North Macedonia",41.6086,21.7453,2020-02-29,0,"recovered"
"42608","","North Macedonia",41.6086,21.7453,2020-03-01,0,"recovered"
"42609","","North Macedonia",41.6086,21.7453,2020-03-02,0,"recovered"
"42610","","North Macedonia",41.6086,21.7453,2020-03-03,0,"recovered"
"42611","","North Macedonia",41.6086,21.7453,2020-03-04,0,"recovered"
"42612","","North Macedonia",41.6086,21.7453,2020-03-05,0,"recovered"
"42613","","North Macedonia",41.6086,21.7453,2020-03-06,0,"recovered"
"42614","","North Macedonia",41.6086,21.7453,2020-03-07,0,"recovered"
"42615","","North Macedonia",41.6086,21.7453,2020-03-08,0,"recovered"
"42616","","North Macedonia",41.6086,21.7453,2020-03-09,0,"recovered"
"42617","","North Macedonia",41.6086,21.7453,2020-03-10,0,"recovered"
"42618","","North Macedonia",41.6086,21.7453,2020-03-11,0,"recovered"
"42619","","North Macedonia",41.6086,21.7453,2020-03-12,0,"recovered"
"42620","","North Macedonia",41.6086,21.7453,2020-03-13,1,"recovered"
"42621","","North Macedonia",41.6086,21.7453,2020-03-14,0,"recovered"
"42622","","North Macedonia",41.6086,21.7453,2020-03-15,0,"recovered"
"42623","","North Macedonia",41.6086,21.7453,2020-03-16,0,"recovered"
"42624","","North Macedonia",41.6086,21.7453,2020-03-17,0,"recovered"
"42625","","North Macedonia",41.6086,21.7453,2020-03-18,0,"recovered"
"42626","","North Macedonia",41.6086,21.7453,2020-03-19,0,"recovered"
"42627","","North Macedonia",41.6086,21.7453,2020-03-20,0,"recovered"
"42628","","North Macedonia",41.6086,21.7453,2020-03-21,0,"recovered"
"42629","","North Macedonia",41.6086,21.7453,2020-03-22,0,"recovered"
"42630","","North Macedonia",41.6086,21.7453,2020-03-23,0,"recovered"
"42631","","North Macedonia",41.6086,21.7453,2020-03-24,0,"recovered"
"42632","","North Macedonia",41.6086,21.7453,2020-03-25,0,"recovered"
"42633","","North Macedonia",41.6086,21.7453,2020-03-26,2,"recovered"
"42634","","North Macedonia",41.6086,21.7453,2020-03-27,0,"recovered"
"42635","","North Macedonia",41.6086,21.7453,2020-03-28,0,"recovered"
"42636","","North Macedonia",41.6086,21.7453,2020-03-29,0,"recovered"
"42637","","Norway",60.472,8.4689,2020-01-22,0,"recovered"
"42638","","Norway",60.472,8.4689,2020-01-23,0,"recovered"
"42639","","Norway",60.472,8.4689,2020-01-24,0,"recovered"
"42640","","Norway",60.472,8.4689,2020-01-25,0,"recovered"
"42641","","Norway",60.472,8.4689,2020-01-26,0,"recovered"
"42642","","Norway",60.472,8.4689,2020-01-27,0,"recovered"
"42643","","Norway",60.472,8.4689,2020-01-28,0,"recovered"
"42644","","Norway",60.472,8.4689,2020-01-29,0,"recovered"
"42645","","Norway",60.472,8.4689,2020-01-30,0,"recovered"
"42646","","Norway",60.472,8.4689,2020-01-31,0,"recovered"
"42647","","Norway",60.472,8.4689,2020-02-01,0,"recovered"
"42648","","Norway",60.472,8.4689,2020-02-02,0,"recovered"
"42649","","Norway",60.472,8.4689,2020-02-03,0,"recovered"
"42650","","Norway",60.472,8.4689,2020-02-04,0,"recovered"
"42651","","Norway",60.472,8.4689,2020-02-05,0,"recovered"
"42652","","Norway",60.472,8.4689,2020-02-06,0,"recovered"
"42653","","Norway",60.472,8.4689,2020-02-07,0,"recovered"
"42654","","Norway",60.472,8.4689,2020-02-08,0,"recovered"
"42655","","Norway",60.472,8.4689,2020-02-09,0,"recovered"
"42656","","Norway",60.472,8.4689,2020-02-10,0,"recovered"
"42657","","Norway",60.472,8.4689,2020-02-11,0,"recovered"
"42658","","Norway",60.472,8.4689,2020-02-12,0,"recovered"
"42659","","Norway",60.472,8.4689,2020-02-13,0,"recovered"
"42660","","Norway",60.472,8.4689,2020-02-14,0,"recovered"
"42661","","Norway",60.472,8.4689,2020-02-15,0,"recovered"
"42662","","Norway",60.472,8.4689,2020-02-16,0,"recovered"
"42663","","Norway",60.472,8.4689,2020-02-17,0,"recovered"
"42664","","Norway",60.472,8.4689,2020-02-18,0,"recovered"
"42665","","Norway",60.472,8.4689,2020-02-19,0,"recovered"
"42666","","Norway",60.472,8.4689,2020-02-20,0,"recovered"
"42667","","Norway",60.472,8.4689,2020-02-21,0,"recovered"
"42668","","Norway",60.472,8.4689,2020-02-22,0,"recovered"
"42669","","Norway",60.472,8.4689,2020-02-23,0,"recovered"
"42670","","Norway",60.472,8.4689,2020-02-24,0,"recovered"
"42671","","Norway",60.472,8.4689,2020-02-25,0,"recovered"
"42672","","Norway",60.472,8.4689,2020-02-26,0,"recovered"
"42673","","Norway",60.472,8.4689,2020-02-27,0,"recovered"
"42674","","Norway",60.472,8.4689,2020-02-28,0,"recovered"
"42675","","Norway",60.472,8.4689,2020-02-29,0,"recovered"
"42676","","Norway",60.472,8.4689,2020-03-01,0,"recovered"
"42677","","Norway",60.472,8.4689,2020-03-02,0,"recovered"
"42678","","Norway",60.472,8.4689,2020-03-03,0,"recovered"
"42679","","Norway",60.472,8.4689,2020-03-04,0,"recovered"
"42680","","Norway",60.472,8.4689,2020-03-05,0,"recovered"
"42681","","Norway",60.472,8.4689,2020-03-06,0,"recovered"
"42682","","Norway",60.472,8.4689,2020-03-07,0,"recovered"
"42683","","Norway",60.472,8.4689,2020-03-08,0,"recovered"
"42684","","Norway",60.472,8.4689,2020-03-09,1,"recovered"
"42685","","Norway",60.472,8.4689,2020-03-10,0,"recovered"
"42686","","Norway",60.472,8.4689,2020-03-11,0,"recovered"
"42687","","Norway",60.472,8.4689,2020-03-12,0,"recovered"
"42688","","Norway",60.472,8.4689,2020-03-13,0,"recovered"
"42689","","Norway",60.472,8.4689,2020-03-14,0,"recovered"
"42690","","Norway",60.472,8.4689,2020-03-15,0,"recovered"
"42691","","Norway",60.472,8.4689,2020-03-16,0,"recovered"
"42692","","Norway",60.472,8.4689,2020-03-17,0,"recovered"
"42693","","Norway",60.472,8.4689,2020-03-18,0,"recovered"
"42694","","Norway",60.472,8.4689,2020-03-19,0,"recovered"
"42695","","Norway",60.472,8.4689,2020-03-20,0,"recovered"
